ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
182,RM-M823,,G  ,,HL Mountain Rim,,,,FALSE,NA,800,600,,,NA,400,0,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
183,RM-R436,,G  ,,LL Road Rim,,,,FALSE,NA,800,600,,,NA,445,0,,,L ,,,,,,,,,,,,7/1/2003 0:00,,Current
184,RM-R600,,G  ,,ML Road Rim,,,,FALSE,NA,800,600,,,NA,450,0,,,M ,,,,,,,,,,,,7/1/2003 0:00,,Current
185,RM-R800,,G  ,,HL Road Rim,,,,FALSE,NA,800,600,,,NA,400,0,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
186,RM-T801,,G  ,,Touring Rim,,,,FALSE,NA,800,600,,,NA,460,0,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
187,SA-M198,,,,LL Mountain Seat Assembly,,,,FALSE,NA,500,375,,,NA,,1,,,L ,,,,,,,,,,,,7/1/2003 0:00,,Current
188,SA-M237,,,,ML Mountain Seat Assembly,,,,FALSE,NA,500,375,,,NA,,1,,,M ,,,,,,,,,,,,7/1/2003 0:00,,Current
189,SA-M687,,,,HL Mountain Seat Assembly,,,,FALSE,NA,500,375,,,NA,,1,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
190,SA-R127,,,,LL Road Seat Assembly,,,,FALSE,NA,500,375,,,NA,,1,,,L ,,,,,,,,,,,,7/1/2003 0:00,,Current
191,SA-R430,,,,ML Road Seat Assembly,,,,FALSE,NA,500,375,,,NA,,1,,,M ,,,,,,,,,,,,7/1/2003 0:00,,Current
192,SA-R522,,,,HL Road Seat Assembly,,,,FALSE,NA,500,375,,,NA,,1,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
193,SA-T467,,,,LL Touring Seat Assembly,,,,FALSE,NA,500,375,,,NA,,1,,,L ,,,,,,,,,,,,7/1/2003 0:00,,Current
194,SA-T612,,,,ML Touring Seat Assembly,,,,FALSE,NA,500,375,,,NA,,1,,,M ,,,,,,,,,,,,7/1/2003 0:00,,Current
195,SA-T872,,,,HL Touring Seat Assembly,,,,FALSE,NA,500,375,,,NA,,1,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
196,SD-2342,,,,LL Spindle/Axle,,,,FALSE,NA,500,375,,,NA,,0,,,L ,,,,,,,,,,,,7/1/2003 0:00,,Current
197,SD-9872,,,,HL Spindle/Axle,,,,FALSE,NA,500,375,,,NA,,0,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
198,SH-4562,,,,LL Shell,,,,FALSE,NA,800,600,,,NA,,0,,,L ,,,,,,,,,,,,7/1/2003 0:00,,Current
199,SH-9312,,,,HL Shell,,,,FALSE,NA,800,600,,,NA,,0,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
200,SK-9283,,,,Spokes,,,,FALSE,NA,1000,750,,,NA,,0,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
201,SL-0931,,,,Seat Lug,,,,FALSE,NA,1000,750,,,NA,,0,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
202,SM-9087,,,,Stem,,,,FALSE,NA,500,375,,,NA,,1,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
203,SP-2981,,,,Seat Post,,,,FALSE,NA,500,375,,,NA,,0,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
204,SR-2098,,,,Steerer,,,,FALSE,NA,500,375,,,NA,,1,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
205,SS-2985,,,,Seat Stays,,,,FALSE,NA,800,600,,,NA,,1,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
206,ST-9828,,,,Seat Tube,,,,FALSE,NA,500,375,,,NA,,1,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
207,TO-2301,,,,Top Tube,,,,FALSE,NA,500,375,,,NA,,1,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
208,TP-0923,,,,Tension Pulley,,,,FALSE,NA,800,600,,,NA,,0,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
209,RC-0291,,,,Rear Derailleur Cage,,,,FALSE,Silver,500,375,,,NA,,0,,,,,,,,,,,,,,,7/1/2003 0:00,,Current
210,FR-R92B-58,14,LB ,CM ,"HL Road Frame - Black, 58",,,868.63,TRUE,Black,500,375,,58,54-58 CM,2.24,1,R ,,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Notre cadre en aluminium plus lÇger et de qualitÇ supÇrieure fabriquÇ Ö partir du tout dernier alliageˇ; cadre soudÇ et traitÇ Ö chaud pour une meilleure rÇsistance. Le rÇsultat d'une conception innovante pour un confort et des performances maximum.,??????????????????????????????????????????????????????????????,??? ?? ????? ???? ??????? ?????????? ????? ????? ??????? ????? ?? ???? ??????? ????????? ??? ????? ???????? ??????? ?????? ????. ????? ??????? ???????? ???? ????? ?????? ???????.,"????? ?????????? ???? ????????? ????? ???? ????? ???????? ?????? ?????; ?????? ????, ??? ?????? ??????? ????. ?????? ?????? ???? ?? ???? ????? ?????? ????????? ??????.",????????????????????????????????????????????? ???????????????????????? ?????????????????????????????????????????  ????????????????????? ??????????????????????????????????????????????,Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschwei·t und hitzebehandelt fÅr noch mehr StabilitÑt. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.,?????????????/??????????? ???????????????????????????????????????????????????????????,"""En yeni ala??mdan imal edilme, en hafif ve en kaliteli alÅminyum kadromuz, daha gÅálÅ olmas? iáin kaynakland? ve tavland?. Yenilikái tasar?m?m?z maksimum konfor ve performans sunar.""",7/1/2003 0:00,,Current
211,FR-R92R-58,14,LB ,CM ,"HL Road Frame - Red, 58",,,868.63,TRUE,Red,500,375,,58,54-58 CM,2.24,1,R ,,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Notre cadre en aluminium plus lÇger et de qualitÇ supÇrieure fabriquÇ Ö partir du tout dernier alliageˇ; cadre soudÇ et traitÇ Ö chaud pour une meilleure rÇsistance. Le rÇsultat d'une conception innovante pour un confort et des performances maximum.,??????????????????????????????????????????????????????????????,??? ?? ????? ???? ??????? ?????????? ????? ????? ??????? ????? ?? ???? ??????? ????????? ??? ????? ???????? ??????? ?????? ????. ????? ??????? ???????? ???? ????? ?????? ???????.,"????? ?????????? ???? ????????? ????? ???? ????? ???????? ?????? ?????; ?????? ????, ??? ?????? ??????? ????. ?????? ?????? ???? ?? ???? ????? ?????? ????????? ??????.",????????????????????????????????????????????? ???????????????????????? ?????????????????????????????????????????  ????????????????????? ??????????????????????????????????????????????,Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschwei·t und hitzebehandelt fÅr noch mehr StabilitÑt. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.,?????????????/??????????? ???????????????????????????????????????????????????????????,"""En yeni ala??mdan imal edilme, en hafif ve en kaliteli alÅminyum kadromuz, daha gÅálÅ olmas? iáin kaynakland? ve tavland?. Yenilikái tasar?m?m?z maksimum konfor ve performans sunar.""",7/1/2003 0:00,,Current
212,HL-U509-R,31,,,"Sport-100 Helmet, Red","Casco deportivo: 100, rojo","Casque sport 100, rouge",12.03,TRUE,Red,4,3,33.64,,NA,,0,S ,20.1865,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.","LÇgäre, aÇrÇe, taille unique, avec une visiäre amovible.",???????????????????,?????? ???? ???? ????? ???????? ?????? ????? ????? ??? ?? ????? ???? ?????? ???????? ????????.,"???? ?????????, ??????? ????, ???-????, ?? ?????? ??????.",????????????????? ??????????????? ??????????,"""Einheitsgrî·e, atmungsaktiv, leicht, aufsetzbarer Blendschutz.""",???????????????? ????????? ?? ?????,"""Her bisiklete kolayca tak?labilen, aerodinamik, hafif dikiz aynas?.""",7/1/2011 0:00,12/28/2007 0:00,
213,HL-U509-R,31,,,"Sport-100 Helmet, Red","Casco deportivo: 100, rojo","Casque sport 100, rouge",13.88,TRUE,Red,4,3,33.64,,NA,,0,S ,20.1865,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.","LÇgäre, aÇrÇe, taille unique, avec une visiäre amovible.",???????????????????,?????? ???? ???? ????? ???????? ?????? ????? ????? ??? ?? ????? ???? ?????? ???????? ????????.,"???? ?????????, ??????? ????, ???-????, ?? ?????? ??????.",????????????????? ??????????????? ??????????,"""Einheitsgrî·e, atmungsaktiv, leicht, aufsetzbarer Blendschutz.""",???????????????? ????????? ?? ?????,"""Her bisiklete kolayca tak?labilen, aerodinamik, hafif dikiz aynas?.""",7/1/2012 0:00,12/27/2008 0:00,
214,HL-U509-R,31,,,"Sport-100 Helmet, Red","Casco deportivo: 100, rojo","Casque sport 100, rouge",13.09,TRUE,Red,4,3,34.99,,NA,,0,S ,20.994,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.","LÇgäre, aÇrÇe, taille unique, avec une visiäre amovible.",???????????????????,?????? ???? ???? ????? ???????? ?????? ????? ????? ??? ?? ????? ???? ?????? ???????? ????????.,"???? ?????????, ??????? ????, ???-????, ?? ?????? ??????.",????????????????? ??????????????? ??????????,"""Einheitsgrî·e, atmungsaktiv, leicht, aufsetzbarer Blendschutz.""",???????????????? ????????? ?? ?????,"""Her bisiklete kolayca tak?labilen, aerodinamik, hafif dikiz aynas?.""",7/1/2013 0:00,,Current
215,HL-U509,31,,,"Sport-100 Helmet, Black","Casco deportivo: 100, negro","Casque sport 100, noir",12.03,TRUE,Black,4,3,33.64,,NA,,0,S ,20.1865,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.","LÇgäre, aÇrÇe, taille unique, avec une visiäre amovible.",???????????????????,?????? ???? ???? ????? ???????? ?????? ????? ????? ??? ?? ????? ???? ?????? ???????? ????????.,"???? ?????????, ??????? ????, ???-????, ?? ?????? ??????.",????????????????? ??????????????? ??????????,"""Einheitsgrî·e, atmungsaktiv, leicht, aufsetzbarer Blendschutz.""",???????????????? ????????? ?? ?????,"""Her bisiklete kolayca tak?labilen, aerodinamik, hafif dikiz aynas?.""",7/1/2011 0:00,12/28/2007 0:00,
216,HL-U509,31,,,"Sport-100 Helmet, Black","Casco deportivo: 100, negro","Casque sport 100, noir",13.88,TRUE,Black,4,3,33.64,,NA,,0,S ,20.1865,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.","LÇgäre, aÇrÇe, taille unique, avec une visiäre amovible.",???????????????????,?????? ???? ???? ????? ???????? ?????? ????? ????? ??? ?? ????? ???? ?????? ???????? ????????.,"???? ?????????, ??????? ????, ???-????, ?? ?????? ??????.",????????????????? ??????????????? ??????????,"""Einheitsgrî·e, atmungsaktiv, leicht, aufsetzbarer Blendschutz.""",???????????????? ????????? ?? ?????,"""Her bisiklete kolayca tak?labilen, aerodinamik, hafif dikiz aynas?.""",7/1/2012 0:00,12/27/2008 0:00,
217,HL-U509,31,,,"Sport-100 Helmet, Black","Casco deportivo: 100, negro","Casque sport 100, noir",13.09,TRUE,Black,4,3,34.99,,NA,,0,S ,20.994,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.","LÇgäre, aÇrÇe, taille unique, avec une visiäre amovible.",???????????????????,?????? ???? ???? ????? ???????? ?????? ????? ????? ??? ?? ????? ???? ?????? ???????? ????????.,"???? ?????????, ??????? ????, ???-????, ?? ?????? ??????.",????????????????? ??????????????? ??????????,"""Einheitsgrî·e, atmungsaktiv, leicht, aufsetzbarer Blendschutz.""",???????????????? ????????? ?? ?????,"""Her bisiklete kolayca tak?labilen, aerodinamik, hafif dikiz aynas?.""",7/1/2013 0:00,,Current
218,SO-B909-M,23,,,"Mountain Bike Socks, M","Calcetines para bicicleta de monta§a, M","Chaussettes de VTT, taille M",3.4,TRUE,White,4,3,9.5,M,M,,0,M ,5.7,,U ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,Combinaison de fibres naturelles et synthÇtiquesˇ; reste säche et offre le confort nÇcessaire.,???????????????????????????????,?????? ?? ?????? ??????? ???????? ??? ?????? ??????? ????? ?????? ??????.,????? ?? ????? ?????? ????????? ???? ??? ????? ????? ?? ?????? ?????.,????????????????????????????????????????? ?????????????????????????????????,Die Kombination aus natÅrlichen und synthetischen Fasern bleibt trocken und bietet genau die richtige Federung.,??????????????????????????????????????,Do?al ve sentetik fiber kar???m? kuru kal?r ve tam istenen yumu?akl??? sa?lar.,7/1/2011 0:00,12/28/2007 0:00,
219,SO-B909-L,23,,,"Mountain Bike Socks, L","Calcetines para bicicleta de monta§a, G","Chaussettes de VTT, taille L",3.4,TRUE,White,4,3,9.5,L,L,,0,M ,5.7,,U ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,Combinaison de fibres naturelles et synthÇtiquesˇ; reste säche et offre le confort nÇcessaire.,???????????????????????????????,?????? ?? ?????? ??????? ???????? ??? ?????? ??????? ????? ?????? ??????.,????? ?? ????? ?????? ????????? ???? ??? ????? ????? ?? ?????? ?????.,????????????????????????????????????????? ?????????????????????????????????,Die Kombination aus natÅrlichen und synthetischen Fasern bleibt trocken und bietet genau die richtige Federung.,??????????????????????????????????????,Do?al ve sentetik fiber kar???m? kuru kal?r ve tam istenen yumu?akl??? sa?lar.,7/1/2011 0:00,12/28/2007 0:00,
220,HL-U509-B,31,,,"Sport-100 Helmet, Blue","Casco deportivo: 100, azul","Casque sport 100, bleu",12.03,TRUE,Blue,4,3,33.64,,NA,,0,S ,20.1865,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.","LÇgäre, aÇrÇe, taille unique, avec une visiäre amovible.",???????????????????,?????? ???? ???? ????? ???????? ?????? ????? ????? ??? ?? ????? ???? ?????? ???????? ????????.,"???? ?????????, ??????? ????, ???-????, ?? ?????? ??????.",????????????????? ??????????????? ??????????,"""Einheitsgrî·e, atmungsaktiv, leicht, aufsetzbarer Blendschutz.""",???????????????? ????????? ?? ?????,"""Her bisiklete kolayca tak?labilen, aerodinamik, hafif dikiz aynas?.""",7/1/2011 0:00,12/28/2007 0:00,
221,HL-U509-B,31,,,"Sport-100 Helmet, Blue","Casco deportivo: 100, azul","Casque sport 100, bleu",13.88,TRUE,Blue,4,3,33.64,,NA,,0,S ,20.1865,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.","LÇgäre, aÇrÇe, taille unique, avec une visiäre amovible.",???????????????????,?????? ???? ???? ????? ???????? ?????? ????? ????? ??? ?? ????? ???? ?????? ???????? ????????.,"???? ?????????, ??????? ????, ???-????, ?? ?????? ??????.",????????????????? ??????????????? ??????????,"""Einheitsgrî·e, atmungsaktiv, leicht, aufsetzbarer Blendschutz.""",???????????????? ????????? ?? ?????,"""Her bisiklete kolayca tak?labilen, aerodinamik, hafif dikiz aynas?.""",7/1/2012 0:00,12/27/2008 0:00,
222,HL-U509-B,31,,,"Sport-100 Helmet, Blue","Casco deportivo: 100, azul","Casque sport 100, bleu",13.09,TRUE,Blue,4,3,34.99,,NA,,0,S ,20.994,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.","LÇgäre, aÇrÇe, taille unique, avec une visiäre amovible.",???????????????????,?????? ???? ???? ????? ???????? ?????? ????? ????? ??? ?? ????? ???? ?????? ???????? ????????.,"???? ?????????, ??????? ????, ???-????, ?? ?????? ??????.",????????????????? ??????????????? ??????????,"""Einheitsgrî·e, atmungsaktiv, leicht, aufsetzbarer Blendschutz.""",???????????????? ????????? ?? ?????,"""Her bisiklete kolayca tak?labilen, aerodinamik, hafif dikiz aynas?.""",7/1/2013 0:00,,Current
223,CA-1098,19,,,AWC Logo Cap,,,5.71,TRUE,Multi,4,3,8.64,,NA,,0,S ,5.1865,,U ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Style classique avec une visiäre relevableˇ; taille unique.,?????????????,??? ?????? ?? ???? ????? ???????? ?????? ???? ???? ????? ??????.,????? ?????? ?? ?????? ???????; ???? ??? ????? ?????.,??????????? ??????????? ??????????????,"""Traditionelles Design mit Klapprand, Einheitsgrî·e.""",???????????????????????????????????,"""Klasik stil, herkese uygun tek bir boyda.""",7/1/2011 0:00,12/28/2007 0:00,
224,CA-1098,19,,,AWC Logo Cap,,,5.23,TRUE,Multi,4,3,8.64,,NA,,0,S ,5.1865,,U ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Style classique avec une visiäre relevableˇ; taille unique.,?????????????,??? ?????? ?? ???? ????? ???????? ?????? ???? ???? ????? ??????.,????? ?????? ?? ?????? ???????; ???? ??? ????? ?????.,??????????? ??????????? ??????????????,"""Traditionelles Design mit Klapprand, Einheitsgrî·e.""",???????????????????????????????????,"""Klasik stil, herkese uygun tek bir boyda.""",7/1/2012 0:00,12/27/2008 0:00,
225,CA-1098,19,,,AWC Logo Cap,,,6.92,TRUE,Multi,4,3,8.99,,NA,,0,S ,5.394,,U ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Style classique avec une visiäre relevableˇ; taille unique.,?????????????,??? ?????? ?? ???? ????? ???????? ?????? ???? ???? ????? ??????.,????? ?????? ?? ?????? ???????; ???? ??? ????? ?????.,??????????? ??????????? ??????????????,"""Traditionelles Design mit Klapprand, Einheitsgrî·e.""",???????????????????????????????????,"""Klasik stil, herkese uygun tek bir boyda.""",7/1/2013 0:00,,Current
226,LJ-0192-S,21,,,"Long-Sleeve Logo Jersey, S","Jersey con logotipo de manga larga, P","Maillot manches longues avec logo, taille S",31.72,TRUE,Multi,4,3,48.07,S,S,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,"Maillot de cycliste en microfibre avec le logo de l'Çquipe AWV, manches longues, unisexe.",?????? AWC ????????????,???? ???? ???? ??????? ?????? ????? ??????? ????? ?? ???????????? ???? ???? AWC.,"???? ??????, ????? ????, ???????, ???? microfiber ?????? AWC.",????????????????????????? AWC,LangÑrmliges Unisex-Microfiber-Trikot mit AWC-Logo,??????AWC ??????????????? ?????? ?????,"""öniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",7/1/2011 0:00,12/28/2007 0:00,
227,LJ-0192-S,21,,,"Long-Sleeve Logo Jersey, S","Jersey con logotipo de manga larga, P","Maillot manches longues avec logo, taille S",29.08,TRUE,Multi,4,3,48.07,S,S,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,"Maillot de cycliste en microfibre avec le logo de l'Çquipe AWV, manches longues, unisexe.",?????? AWC ????????????,???? ???? ???? ??????? ?????? ????? ??????? ????? ?? ???????????? ???? ???? AWC.,"???? ??????, ????? ????, ???????, ???? microfiber ?????? AWC.",????????????????????????? AWC,LangÑrmliges Unisex-Microfiber-Trikot mit AWC-Logo,??????AWC ??????????????? ?????? ?????,"""öniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",7/1/2012 0:00,12/27/2008 0:00,
228,LJ-0192-S,21,,,"Long-Sleeve Logo Jersey, S","Jersey con logotipo de manga larga, P","Maillot manches longues avec logo, taille S",38.49,TRUE,Multi,4,3,49.99,S,S,,0,S ,29.994,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,"Maillot de cycliste en microfibre avec le logo de l'Çquipe AWV, manches longues, unisexe.",?????? AWC ????????????,???? ???? ???? ??????? ?????? ????? ??????? ????? ?? ???????????? ???? ???? AWC.,"???? ??????, ????? ????, ???????, ???? microfiber ?????? AWC.",????????????????????????? AWC,LangÑrmliges Unisex-Microfiber-Trikot mit AWC-Logo,??????AWC ??????????????? ?????? ?????,"""öniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",7/1/2013 0:00,,Current
229,LJ-0192-M,21,,,"Long-Sleeve Logo Jersey, M","Jersey con logotipo de manga larga, M","Maillot manches longues avec logo, taille M",31.72,TRUE,Multi,4,3,48.07,M,M,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,"Maillot de cycliste en microfibre avec le logo de l'Çquipe AWV, manches longues, unisexe.",?????? AWC ????????????,???? ???? ???? ??????? ?????? ????? ??????? ????? ?? ???????????? ???? ???? AWC.,"???? ??????, ????? ????, ???????, ???? microfiber ?????? AWC.",????????????????????????? AWC,LangÑrmliges Unisex-Microfiber-Trikot mit AWC-Logo,??????AWC ??????????????? ?????? ?????,"""öniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",7/1/2011 0:00,12/28/2007 0:00,
230,LJ-0192-M,21,,,"Long-Sleeve Logo Jersey, M","Jersey con logotipo de manga larga, M","Maillot manches longues avec logo, taille M",29.08,TRUE,Multi,4,3,48.07,M,M,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,"Maillot de cycliste en microfibre avec le logo de l'Çquipe AWV, manches longues, unisexe.",?????? AWC ????????????,???? ???? ???? ??????? ?????? ????? ??????? ????? ?? ???????????? ???? ???? AWC.,"???? ??????, ????? ????, ???????, ???? microfiber ?????? AWC.",????????????????????????? AWC,LangÑrmliges Unisex-Microfiber-Trikot mit AWC-Logo,??????AWC ??????????????? ?????? ?????,"""öniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",7/1/2012 0:00,12/27/2008 0:00,
231,LJ-0192-M,21,,,"Long-Sleeve Logo Jersey, M","Jersey con logotipo de manga larga, M","Maillot manches longues avec logo, taille M",38.49,TRUE,Multi,4,3,49.99,M,M,,0,S ,29.994,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,"Maillot de cycliste en microfibre avec le logo de l'Çquipe AWV, manches longues, unisexe.",?????? AWC ????????????,???? ???? ???? ??????? ?????? ????? ??????? ????? ?? ???????????? ???? ???? AWC.,"???? ??????, ????? ????, ???????, ???? microfiber ?????? AWC.",????????????????????????? AWC,LangÑrmliges Unisex-Microfiber-Trikot mit AWC-Logo,??????AWC ??????????????? ?????? ?????,"""öniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",7/1/2013 0:00,,Current
232,LJ-0192-L,21,,,"Long-Sleeve Logo Jersey, L","Jersey con logotipo de manga larga, G","Maillot manches longues avec logo, taille L",31.72,TRUE,Multi,4,3,48.07,L,L,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,"Maillot de cycliste en microfibre avec le logo de l'Çquipe AWV, manches longues, unisexe.",?????? AWC ????????????,???? ???? ???? ??????? ?????? ????? ??????? ????? ?? ???????????? ???? ???? AWC.,"???? ??????, ????? ????, ???????, ???? microfiber ?????? AWC.",????????????????????????? AWC,LangÑrmliges Unisex-Microfiber-Trikot mit AWC-Logo,??????AWC ??????????????? ?????? ?????,"""öniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",7/1/2011 0:00,12/28/2007 0:00,
233,LJ-0192-L,21,,,"Long-Sleeve Logo Jersey, L","Jersey con logotipo de manga larga, G","Maillot manches longues avec logo, taille L",29.08,TRUE,Multi,4,3,48.07,L,L,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,"Maillot de cycliste en microfibre avec le logo de l'Çquipe AWV, manches longues, unisexe.",?????? AWC ????????????,???? ???? ???? ??????? ?????? ????? ??????? ????? ?? ???????????? ???? ???? AWC.,"???? ??????, ????? ????, ???????, ???? microfiber ?????? AWC.",????????????????????????? AWC,LangÑrmliges Unisex-Microfiber-Trikot mit AWC-Logo,??????AWC ??????????????? ?????? ?????,"""öniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",7/1/2012 0:00,12/27/2008 0:00,
234,LJ-0192-L,21,,,"Long-Sleeve Logo Jersey, L","Jersey con logotipo de manga larga, G","Maillot manches longues avec logo, taille L",38.49,TRUE,Multi,4,3,49.99,L,L,,0,S ,29.994,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,"Maillot de cycliste en microfibre avec le logo de l'Çquipe AWV, manches longues, unisexe.",?????? AWC ????????????,???? ???? ???? ??????? ?????? ????? ??????? ????? ?? ???????????? ???? ???? AWC.,"???? ??????, ????? ????, ???????, ???? microfiber ?????? AWC.",????????????????????????? AWC,LangÑrmliges Unisex-Microfiber-Trikot mit AWC-Logo,??????AWC ??????????????? ?????? ?????,"""öniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",7/1/2013 0:00,,Current
235,LJ-0192-X,21,,,"Long-Sleeve Logo Jersey, XL","Jersey con logotipo de manga larga, SG","Maillot manches longues avec logo, taille XL",31.72,TRUE,Multi,4,3,48.07,XL,XL,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,"Maillot de cycliste en microfibre avec le logo de l'Çquipe AWV, manches longues, unisexe.",?????? AWC ????????????,???? ???? ???? ??????? ?????? ????? ??????? ????? ?? ???????????? ???? ???? AWC.,"???? ??????, ????? ????, ???????, ???? microfiber ?????? AWC.",????????????????????????? AWC,LangÑrmliges Unisex-Microfiber-Trikot mit AWC-Logo,??????AWC ??????????????? ?????? ?????,"""öniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",7/1/2011 0:00,12/28/2007 0:00,
236,LJ-0192-X,21,,,"Long-Sleeve Logo Jersey, XL","Jersey con logotipo de manga larga, SG","Maillot manches longues avec logo, taille XL",29.08,TRUE,Multi,4,3,48.07,XL,XL,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,"Maillot de cycliste en microfibre avec le logo de l'Çquipe AWV, manches longues, unisexe.",?????? AWC ????????????,???? ???? ???? ??????? ?????? ????? ??????? ????? ?? ???????????? ???? ???? AWC.,"???? ??????, ????? ????, ???????, ???? microfiber ?????? AWC.",????????????????????????? AWC,LangÑrmliges Unisex-Microfiber-Trikot mit AWC-Logo,??????AWC ??????????????? ?????? ?????,"""öniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",7/1/2012 0:00,12/27/2008 0:00,
237,LJ-0192-X,21,,,"Long-Sleeve Logo Jersey, XL","Jersey con logotipo de manga larga, SG","Maillot manches longues avec logo, taille XL",38.49,TRUE,Multi,4,3,49.99,XL,XL,,0,S ,29.994,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,"Maillot de cycliste en microfibre avec le logo de l'Çquipe AWV, manches longues, unisexe.",?????? AWC ????????????,???? ???? ???? ??????? ?????? ????? ??????? ????? ?? ???????????? ???? ???? AWC.,"???? ??????, ????? ????, ???????, ???? microfiber ?????? AWC.",????????????????????????? AWC,LangÑrmliges Unisex-Microfiber-Trikot mit AWC-Logo,??????AWC ??????????????? ?????? ?????,"""öniseks uzun kollu, AWC logolu, mikro fiber bisiklet mayosu""",7/1/2013 0:00,,Current
